nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-26 12:33","묵호횟집(중구 세종대로14길 26)","행정사무감사 관련 간담회 비용 지급","주거정비과장외 7명",카드,245000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-25 18:58","미자네 닭전문점(중구 서소문로 129-1)","정비사업 법령개정에 따른 제도개선 추진관련 간담회 비용 지급","주거정비과장외 6명",제로페이,135000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-21 12:13","품앗이(중구 남대문로 1길 18)","공공정비계획 수립 지원 추진관련 간담회 비용 지급","주거정비과장외 4명",제로페이,40000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-20 12:11","월매네남원추어탕(중구 서소문로 109-8)","시·구 합동 조합 기동점검반 운영 활성화 추진관련 간담회 비용 지급","주거정비과장외 4명",제로페이,61000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-20 07:07","무교동북어국집(중구 을지로 1)","2021년 국정감사(국토위) 대비 간담회 비용 지급","주거정비정책팀장외 1명",제로페이,16000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-19 20:53","오리마당(중구 세종대로 92)","2021년 국정감사 요구자료 검토 간담회 비용 지급","주거정비과장외 4명",제로페이,111000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-19 12:20","모두(중구 서소문로 109-6)","공공지원 정비업자 선정기준 운용 및 개선 추진관련 간담회 비용 지급","주거정비과장외 5명",카드,48000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-18 19:42","본스치킨(중구 서소문로 132-2)","정비사업 공공지원 운용 현황 추진관련 간담회 비용 지급","주거정비과장외 7명",제로페이,125000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-18 12:39","청송옥(중구 서소문로11길 14)","2022년 세출예산편성 관련 간담회 비용 지급","주거정비과장외 7명",제로페이,120000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-14 19:14","㈜뚜리삼(중구 청계천로 9)","합리적인 보상방안 마련을 위한 정비사업 손실보상 제도개선 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,95000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-14 11:49","고레카레(중구 서소문로 124)","일몰제 적용에 따른 정비구역 해제/연장 관리방안 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,46000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-13 12:54","보승회관(중구 세종대로 66)","정비사업 전문관리업자 관리 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,75000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-12 20:29","본스치킨(중구 서소문로 132-2)","2030 주거환경정비기본계획 재정비(주택정비형 재개발) 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,85000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-12 12:33","보승회관(중구 세종대로 66)","합리적인 보상방안 마련을 위한 정비사업 손실보상 제도개선 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,78000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-07 19:28","보승회관(중구 세종대로 66)","정비사업 전문관리업자 관리 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,78000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-07 12:18","㈜디코레북창동순두부본점(중구 세종대로 78)","서울시 도시 및 주거환경정비조례 개정 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,67000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-06 11:47","고레카레(중구 서소문로 124)","정비사업 융자금 지원 추진관련 간담회 비용 지급","주거정비과장외 3명",제로페이,47000,시책
24019598,"2021년 10월 서울시본청 주택정책실 주거정비과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24019598,서울시본청,주택정책실,주거정비과,,,2021,10,,,,주거정비과,"2021-10-05 12:07","광화문특고기(중구 서소문로 134-6)","정비구역 내 종교시설 보상처리에 관한 실태조사 및 분석 추진관련 간담회 비용 지급","주거정비과장외 2명",제로페이,26000,시책
24051955,"2021년 10월 소방재난본부(소방서) 소방재난본부 재난대응과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/24051955,소방재난본부(소방서),소방재난본부,재난대응과,,,2021,10,,,,"소방재난본부 재난대응과","2021-10-22 12:51","종로은행나무집 (종로구 삼일대로 382)","2021년 서울 구급소생아카데미 참석자 업무협의 간담회","재난대응과장 외 7명",제로페이,240000,시책
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,쌍문119안전센터,"2021-10-26 15:19","가락공판장(도봉구 우이천로32길38)","간담회 음료 및 다과류구매 (포장)","소방경 이상석등8명",제로페이,100000,기관
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,쌍문119안전센터,"2021-10-14 11:22","원빈(도봉구 도봉로 110길 58)","상기업체에 배달로 팀별 간담회 개최예정 선결제","센터장 이상석등 31명",제로페이,405000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,창동119안전센터,"2021-10-24 11:56","스시혼                     (도봉구 도봉로 110길 8)","당번근무자 코로나19 관련 직원 격려를 위한 음식 배달(포장)","소방위 이준연 등  8명",제로페이,120000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,창동119안전센터,"2021-10-23 17:14","스시혼                     (도봉구 도봉로 110길 8)","당번근무자 코로나19 관련 직원 격려를 위한 음식 배달(포장)","소방위 조남인 등  8명",제로페이,150000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,창동119안전센터,"2021-10-20 12:09","갯마을식당                     (도봉구 해등로 3길 41)","주간근무자 코로나19 관련 직원 격려를 위한 음식 배달(포장)","소방위 곽창승 등  9명",제로페이,165000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,창동119안전센터,"2021-10-15 15:27","써브웨이창동역점 (도봉구 마들로 11길 16)","주간근무자 코로나19 관련 직원 격려를 위한 간식 구매(포장)","소방경 이흥식 등  9명",제로페이,100400,기관
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,창동119안전센터,"2021-10-07 10:00","창동한국유통(도봉구 해등로12길 3)","직원 및 방문 민원인을 위한 커피 등 탕비류 구매 (포장)","소방경 이흥식 등 28명",제로페이,100800,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,도봉119안전센터,"2021-10-20 16:40","정할인마트(도봉구 도봉로 27길 60)","10월중 기관운영비 내방객 대응 다과등 (포장)","센터장 유호열 외 다수(포장구매)",제로페이,100000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,도봉119안전센터,"2021-10-19 15:50","정할인마트(도봉구 도봉로 27길 60)","10월중 부서운영비 직원사기(다과구입) 1팀 (포장)","2팀장 황경연 외7명(포장구매)",제로페이,100000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,도봉119안전센터,"2021-10-13 14:20","정할인마트(도봉구 도봉로 27길 60)","10월중 부서운영비 직원사기(다과구입) 3팀 (포장)","1팀장 진근용 외7명(포장구매)",제로페이,150000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,도봉119안전센터,"2021-10-08 13:10","정할인마트(도봉구 도봉로 27길 60)","10월중 부서운영비 직원사기(다과구입) 3팀 (포장)","3팀장 임의준 외7명(포장구매)",제로페이,100000,부서
24041484,"2021년 10월 소방재난본부(소방서) 도봉소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/24041484,소방재난본부(소방서),도봉소방서,,,,2021,10,,,,"도봉소방서 현장대응단","2021-10-27 15:33","롯데리아 방학점(도봉구 방학로 173)","현장활동대원의 훈련 및 코로나19에 따른 업무로 인해 지친 심신 격려를 위한 간식 지급(포장)","소방교 김재종 등 근무자 전직원",제로페이,113100,기관
